63,2019,1,2,2343,-4.54,136.88,4.94,0,3,1,2.71,0
64,2019,1,2,2343,-4.56,136.88,4.94,0,3,1,2.78,0
50,2019,1,2,2354,1.64,101.26,4.95,0,2,5,11.58,0
51,2019,1,2,2354,1.62,101.26,4.95,0,1,5,20.83,0
52,2019,1,2,2354,-0.86,134.06,4.96,0,3,1,2.36,0
53,2019,1,2,2354,-2.58,121.38,4.95,0,2,1,26.49,0
54,2019,1,2,2354,-3.36,135.5,4.95,0,3,1,1.73,0
55,2019,1,2,2354,-3.36,135.52,4.95,0,3,1,1.95,0
56,2019,1,2,2354,-3.38,135.5,4.95,0,3,1,2.07,0
57,2019,1,2,2354,-4.54,136.88,4.94,0,3,1,3.27,0
58,2019,1,2,2354,-4.56,136.88,4.94,0,3,1,3.12,0
